iter	RMSE
542	12.76973217
543	12.75238837
544	12.73913709
545	12.72139964
546	12.70353559
547	12.6848802
548	12.66779367
549	12.64617922
550	12.62141192
551	12.59478725
552	12.58385203
553	12.57086036
554	12.55833076
555	12.53830845
556	12.51209246
557	12.47491644
558	12.45931785
559	12.44728693
560	12.4118235
561	12.38249369
562	12.36295418
563	12.33392609
564	12.32479637
565	12.29974873
566	12.28375547
567	12.27163791
568	12.26254143
569	12.24282023
570	12.20760015
571	12.19119808
572	12.18029399
573	12.16686588
574	12.14187215
575	12.11100296
576	12.09368613
577	12.07944378
578	12.06417855
579	12.03820111
580	12.02270577
581	11.9984566
582	11.96690915
583	11.94829512
584	11.93563693
585	11.92294451
586	11.88853775
587	11.86277689
588	11.85211017
589	11.84111579
590	11.82622824
591	11.81309458
592	11.78726116
593	11.77142783
594	11.7538488
595	11.72543564
596	11.70158071
597	11.69028458
598	11.67548841
599	11.65999687
600	11.6418513
601	11.63142989
602	11.61740791
603	11.58206199
604	11.57078588
605	11.55754339
606	11.54346615
607	11.53003678
608	11.50544081
609	11.49534167
610	11.4771585
611	11.4469783
612	11.42219556
613	11.41353419
614	11.3932238
615	11.38361478
616	11.36222444
617	11.35528203
618	11.32779548
619	11.31426648
620	11.29951624
621	11.29036985
622	11.26990392
623	11.25105511
624	11.22718999
625	11.20835163
626	11.1947342
627	11.18397696
628	11.16230436
629	11.15314588
630	11.1408675
631	11.11965718
632	11.11247428
633	11.09647632
634	11.07704446
635	11.05728162
636	11.04067455
637	11.03308998
638	11.01690855
639	10.9951782
640	10.97174859
641	10.94793843
642	10.93281295
643	10.91486336
644	10.89535266
645	10.87925735
646	10.87019356
647	10.84918026
648	10.84078094
649	10.81510613
650	10.79417873
651	10.77546929
652	10.74844133
653	10.73776966
654	10.70937728
655	10.69600665
656	10.67662122
657	10.65654388
658	10.64553727
659	10.62590018
660	10.61208711
661	10.59057843
662	10.57058266
663	10.55905374
664	10.54352182
665	10.52170605
666	10.5111092
667	10.48988215
668	10.47917629
669	10.47252321
670	10.46067936
671	10.4452083
672	10.42995651
673	10.41002478
674	10.39234726
675	10.3852591
676	10.3726862
677	10.35186309
678	10.33585221
679	10.31521874
680	10.30205548
681	10.29208171
682	10.27452603
683	10.25831841
684	10.23752894
685	10.22905422
686	10.21294292
687	10.19196227
688	10.18021218
689	10.17201943
690	10.14638396
691	10.13620903
692	10.12093541
693	10.10471203
694	10.09811666
695	10.08386391
696	10.07372378
697	10.05728477
698	10.03360167
699	10.0043375
700	9.979868628
701	9.962750635
702	9.94056316
703	9.929404939
704	9.907209813
705	9.890736195
706	9.875687252
707	9.860107616
708	9.836944028
709	9.823251125
710	9.799726208
711	9.793062053
712	9.781398523
713	9.771084644
714	9.757567909
715	9.747321222
716	9.731676494
717	9.708730681
718	9.689766325
719	9.676675811
720	9.666944226
721	9.640864896
722	9.626355121
723	9.617232068
724	9.607152789
725	9.597804401
726	9.584563019
727	9.572937901
728	9.548016219
729	9.541761349
730	9.531806979
731	9.513189786
732	9.503149062
733	9.494226991
734	9.48256217
735	9.468873271
736	9.456433359
737	9.44289049
738	9.435899471
739	9.428197595
740	9.411781857
741	9.402948134
742	9.383305828
743	9.371757497
744	9.344530226
745	9.331103754
746	9.31552806
747	9.307686726
748	9.298654234
749	9.27322443
750	9.256662039
751	9.244865755
752	9.232935002
753	9.224876826
754	9.214087083
755	9.199900388
756	9.180130605
757	9.172379186
758	9.163379106
759	9.153673093
760	9.135656197
761	9.124885917
762	9.112056457
763	9.104228498
764	9.093386675
765	9.079784979
766	9.07092155
767	9.054906216
768	9.04403413
769	9.023732744
770	9.007485433
771	8.981210523
772	8.9677873
773	8.956659716
774	8.944177751
775	8.929199447
776	8.918676616
777	8.897196741
778	8.88721162
779	8.880330666
780	8.865473267
781	8.862301259
782	8.855521786
783	8.850402192
784	8.830189711
785	8.820298221
786	8.800426518
787	8.784573493
788	8.775049128
789	8.766850085
790	8.755666069
791	8.746842787
792	8.72609831
793	8.719494386
794	8.706078251
795	8.696644142
796	8.691274676
797	8.679117026
798	8.671036976
799	8.655927667
800	8.634709257
801	8.627449832
802	8.611409094
803	8.596388146
804	8.586215292
805	8.573955434
806	8.563279115
807	8.547161058
808	8.53995033
809	8.535557334
810	8.521490361
811	8.504566357
812	8.493750642
813	8.482073603
814	8.460310905
815	8.444421625
816	8.438168579
817	8.429763557
818	8.424006687
819	8.415716526
820	8.410651838
821	8.396347832
822	8.386687992
823	8.366024361
824	8.346415573
825	8.335685386
826	8.328231425
827	8.320237831
828	8.311215339
829	8.298127866
830	8.287213791
831	8.274102596
832	8.260417737
833	8.244883625
834	8.234848922
835	8.226509498
836	8.215932533
837	8.208045419
838	8.197534116
839	8.178805527
840	8.16607409
841	8.147071622
842	8.139131683
843	8.133774696
844	8.119329
845	8.10568502
846	8.101598082
847	8.09631809
848	8.084468143
849	8.069132869
850	8.06136258
851	8.04585244
852	8.042286338
853	8.032941166
854	8.021545549
855	8.010754892
856	7.998877383
857	7.977156602
858	7.966369237
859	7.962187469
860	7.954553091
861	7.947495595
862	7.931760995
863	7.919649512
864	7.908836226
865	7.898883304
866	7.889918608
867	7.877929653
868	7.862199925
869	7.857460008
870	7.844602531
871	7.841570691
872	7.82665291
873	7.819159114
874	7.808508463
875	7.802124803
876	7.794461378
877	7.788384014
878	7.779527417
879	7.769281845
880	7.763179224
881	7.75364149
882	7.742601277
883	7.730037088
884	7.72622294
885	7.712000028
886	7.700748166
887	7.69294995
888	7.689666243
889	7.681200368
890	7.67363582
891	7.66224944
892	7.650116946
893	7.637255539
894	7.625981176
895	7.61884639
896	7.605434176
897	7.599394174
898	7.591651838
899	7.583329356
900	7.57248282
901	7.559454866
902	7.545332068
903	7.537965946
904	7.527889104
905	7.517322303
906	7.503055997
907	7.499513925
908	7.486128711
909	7.475564051
910	7.462294516
911	7.44742117
912	7.431909603
913	7.424660932
914	7.411309903
915	7.400789122
916	7.391447715
917	7.376222512
918	7.36339639
919	7.354647269
920	7.344316427
921	7.333151858
922	7.328603861
923	7.323423913
924	7.316465099
925	7.305377895
926	7.295066234
927	7.286398721
928	7.276623064
929	7.269960922
930	7.258780183
931	7.250390184
932	7.243932929
933	7.237070628
934	7.233958047
935	7.227022471
936	7.217009963
937	7.208368029
938	7.203094611
939	7.193968575
940	7.185274666
941	7.175178025
942	7.166518188
943	7.157540589
944	7.149785211
945	7.144939289
946	7.141626327
947	7.131051727
948	7.122764484
949	7.116343721
950	7.103035237
951	7.099369648
952	7.093418779
953	7.086096868
954	7.081291033
955	7.073769589
956	7.059476187
957	7.051100656
958	7.044745017
959	7.035039955
960	7.031099718
961	7.027056591
962	7.014823377
963	7.006154761
964	6.998526716
965	6.991758172
966	6.979964666
967	6.974040603
968	6.963817785
969	6.955829299
970	6.947420771
971	6.940872979
972	6.936829623
973	6.932103752
974	6.921824703
975	6.911747259
976	6.908922086
977	6.899599934
978	6.896031203
979	6.887354888
980	6.879593059
981	6.867638634
982	6.859646744
983	6.854350445
984	6.844427688
985	6.831564568
986	6.822615087
987	6.810843836
988	6.798146682
989	6.787838851
990	6.777725145
991	6.774899339
992	6.766483368
993	6.754634107
994	6.742671428
995	6.733828375
996	6.727739582
997	6.717490171
998	6.713717976
999	6.705265246
